Mortgage ID,Joint Life,Age 1,Gender 1,Life 1 Status Change Date,Age 2,Gender 2,Life 2 Status Change Date,LTV,AER,Loan Amount,Completion Date,Servicing Fee,Portfolio,Valuation Date
1199,Single,83,Male,,,,,0.456448955,0.04054945,88936.38,43650,0.0015,Internal,45657
1200,Joint Life,75,Male,,67,Female,,0.194332759,0.0357,102053.18,43621,0.0015,Internal,45657
1201,Single,88,Female,,,,,0.40791691,0.0362,143547.56,43677,0.0015,Internal,45657
1202,Joint Life,80,Male,,120,Female,44426,0.375776739,0.04,624059.1,43626,0.0015,Internal,45657
1203,Single,70,Female,,,,,0.236006994,0.035276167,94718.86,43602,0.0015,Internal,45657
1204,Joint Life,74,Male,,73,Female,,0.241602799,0.0358,158660.53,43621,0.0015,Internal,45657
1205,Joint Life,69,Male,,67,Female,,0.20700255,0.032742791,202974.88,43592,0.0015,Internal,45657
1206,Single,79,Male,,,,,0.259109218,0.038,47624.61,43598,0.0015,Internal,45657
1207,Single,93,Female,,,,,0.507399581,0.0379,186586.23,43599,0.0015,Internal,45657
1208,Joint Life,79,Male,,79,Female,,0.391462764,0.0411,441973.67,43613,0.0015,Internal,45657
1209,Joint Life,71,Male,,69,Female,,0.192942619,0.0352,84871.58,43656,0.0015,Internal,45657
1210,Joint Life,69,Male,,70,Female,,0.090801613,0.0345,49538.68,43678,0.0015,Internal,45657
1211,Single,79,Male,,,,,0.143975477,0.0348,50382.34,43605,0.0015,Internal,45657
1212,Joint Life,78,Male,,70,Female,,0.12795766,0.0307,124170.93,43707,0.0015,Internal,45657
1213,Joint Life,77,Male,,80,Female,,0.319320817,0.0418,58691.58,43613,0.0015,Internal,45657
1214,Single,81,Female,,,,,0.24178126,0.0411,129734.42,43669,0.0015,Internal,45657
1215,Single,71,Female,,,,,0.312691913,0.04,187417.73,43616,0.0015,Internal,45657
1216,Single,74,Female,,,,,0.28057962,0.0357,329502.8,43616,0.0015,Internal,45657
1217,Joint Life,69,Male,,69,Female,,0.29041124,0.0379,160801.42,43602,0.0015,Internal,45657
1218,Single,80,Male,,,,,0.410356535,0.0411,56221.12,43641,0.0015,Internal,45657
1219,Single,70,Female,,,,,0.160739613,0.0348,24242.1,43636,0.0015,Internal,45657
1220,Single,72,Male,,,,,0.108245131,0.033838514,52310.69,43622,0.0015,Internal,45657
1221,Joint Life,72,Female,,72,Male,,0.237063449,0.0357,91467.36,43623,0.0015,Internal,45657
1222,Joint Life,71,Male,,70,Female,,0.261840718,0.0379,77650.63,43600,0.0015,Internal,45657
1223,Single,85,Female,,,,,0.254856261,0.0348,99643.11,43609,0.0015,Internal,45657
1224,Joint Life,86,Male,,85,Female,,0.342323111,0.0324,110575.1,43707,0.0015,Internal,45657
1225,Joint Life,72,Male,,66,Female,,0.290615508,0.03480918,129789.45,43629,0.0015,Internal,45657
1226,Single,71,Female,,,,,0.121285978,0.0348,16719.39,43609,0.0015,Internal,45657
1227,Joint Life,81,Male,,75,Female,,0.388217675,0.03803716,85882.76,43635,0.0015,Internal,45657
1228,Single,81,Female,,,,,0.366354893,0.0336,167313.32,43720,0.0015,Internal,45657
1229,Single,89,Female,,,,,0.553310206,0.039710114,150026.11,43598,0.0015,Internal,45657
1230,Joint Life,76,Male,,120,Female,44486,0.314323533,0.0389,74571.81,43609,0.0015,Internal,45657
1231,Single,74,Male,,,,,0.334032081,0.0391,484313.55,43650,0.0015,Internal,45657
1232,Single,77,Male,,,,,0.231015567,0.034,120408.92,43661,0.0015,Internal,45657
1233,Joint Life,81,Male,,120,Female,43913,0.318024609,0.0357,52973.19,43601,0.0015,Internal,45657
1234,Single,80,Female,,,,,0.327669111,0.0352,486310.42,43627,0.0015,Internal,45657
1235,Single,67,Female,,,,,0.241299276,0.039464493,121080.25,43633,0.0015,Internal,45657
1236,Single,82,Female,,,,,0.187872118,0.0348,62611.81,43707,0.0015,Internal,45657
1237,Joint Life,73,Male,,70,Female,,0.203160832,0.0379,53619.82,43628,0.0015,Internal,45657
1238,Joint Life,77,Male,,84,Female,,0.152928042,0.0348,72699.17,43640,0.0015,Internal,45657
1239,Single,81,Female,,,,,0.458353048,0.039253108,76479.48,43634,0.0015,Internal,45657
1240,Single,73,Female,,,,,0.224985522,0.0348,32086.19,43607,0.0015,Internal,45657
1241,Joint Life,70,Male,,70,Female,,0.223313883,0.0353,211920.76,43614,0.0015,Internal,45657
1242,Joint Life,71,Female,,73,Male,,0.378900709,0.036129576,223406.2,43629,0.0015,Internal,45657
1243,Joint Life,78,Male,,69,Female,,0.226558496,0.0313,106156.17,43733,0.0015,Internal,45657
1244,Single,74,Male,,,,,0.182044299,0.0348,68495.17,43644,0.0015,Internal,45657
1245,Joint Life,77,Male,,78,Female,,0.443042142,0.040778078,321171.61,43619,0.0015,Internal,45657
1246,Single,86,Male,,,,,0.094184825,0.0348,80552.86,43623,0.0015,Internal,45657
1247,Joint Life,73,Male,,72,Female,,0.161104805,0.0348,60616.57,43634,0.0015,Internal,45657
1248,Joint Life,75,Male,,71,Female,,0.31667219,0.0411,141131.36,43634,0.0015,Internal,45657
1249,Single,75,Female,,,,,0.26473548,0.0352,85096.29,43628,0.0015,Internal,45657
1250,Single,67,Male,,,,,0.20354664,0.0357,124003.27,43656,0.0015,Internal,45657
1251,Joint Life,86,Male,,82,Female,,0.360268505,0.0368,110313.91,43633,0.0015,Internal,45657
1252,Joint Life,120,Male,44041,66,Female,,0.165296912,0.0346,55945.02,43658,0.0015,Internal,45657
1253,Single,85,Female,,,,,0.24522852,0.0345,96882.01,43628,0.0015,Internal,45657
1254,Single,82,Female,,,,,0.207298771,0.0348,181968.51,43627,0.0015,Internal,45657
1255,Joint Life,69,Male,,70,Female,,0.183331798,0.035,72798.62,43637,0.0015,Internal,45657
1256,Joint Life,80,Male,,80,Female,,0.350294082,0.0355,299936.13,43678,0.0015,Internal,45657
1257,Joint Life,81,Male,,83,Female,,0.275631922,0.0358,32568.11,43689,0.0015,Internal,45657
1258,Joint Life,120,Male,45477,90,Female,,0.493787092,0.0355,155026.93,43676,0.0015,Internal,45657
1259,Single,69,Female,,,,,0.339835738,0.033208517,100090.54,43635,0.0015,Internal,45657
1260,Joint Life,74,Male,,66,Female,,0.15944503,0.0352,124983.48,43650,0.0015,Internal,45657
1261,Single,99,Female,,,,,0.33218672,0.0348,303393.99,43623,0.0015,Internal,45657
1262,Joint Life,74,Male,,74,Female,,0.419031511,0.035173029,163454.34,43613,0.0015,Internal,45657
1263,Joint Life,71,Female,,70,Male,,0.264155102,0.0379,98704.59,43627,0.0015,Internal,45657
1264,Single,76,Female,,,,,0.180001105,0.0348,121244.46,43633,0.0015,Internal,45657
1265,Single,74,Female,,,,,0.148976344,0.0348,61105.61,43644,0.0015,Internal,45657
1266,Joint Life,72,Male,,68,Female,,0.270526812,0.0391,80377.16,43668,0.0015,Internal,45657
1267,Joint Life,77,Female,,69,Male,,0.274534128,0.0411,105528.47,43621,0.0015,Internal,45657
1268,Joint Life,69,Female,,69,Male,,0.259574954,0.0411,31627.29,43630,0.0015,Internal,45657
1269,Single,75,Female,,,,,0.361979337,0.030892206,100718.84,43665,0.0015,Internal,45657
1270,Single,79,Male,,,,,0.212240213,0.0348,108777.66,43630,0.0015,Internal,45657
1271,Joint Life,120,Male,44115,75,Female,,0.175103012,0.0348,72699.17,43640,0.0015,Internal,45657
1272,Joint Life,120,Male,45468,87,Female,,0.362449292,0.0352,125009.08,43622,0.0015,Internal,45657
1273,Joint Life,68,Male,,68,Female,,0.198260838,0.0357,120783.09,43619,0.0015,Internal,45657
1274,Joint Life,80,Male,,82,Female,,0.223978971,0.0348,84902.79,43629,0.0015,Internal,45657
1275,Single,86,Female,,,,,0.354942013,0.0355,63695.1,43619,0.0015,Internal,45657
1276,Joint Life,72,Male,,70,Female,,0.22823798,0.0357,109708.37,43628,0.0015,Internal,45657
1277,Joint Life,75,Male,,76,Female,,0.248096393,0.0353,290979.32,43662,0.0015,Internal,45657
1278,Joint Life,82,Male,,81,Female,,0.230231119,0.0348,120905.08,43663,0.0015,Internal,45657
1279,Joint Life,82,Male,,75,Female,,0.361822477,0.0411,536999.17,43654,0.0015,Internal,45657
1280,Joint Life,76,Male,,70,Female,,0.317930212,0.0411,362966.48,43655,0.0015,Internal,45657
1281,Joint Life,85,Male,,70,Female,,0.308092726,0.034447333,140024.97,43682,0.0015,Internal,45657
1282,Joint Life,68,Male,,71,Female,,0.221397686,0.0379,98744.62,43623,0.0015,Internal,45657
1283,Single,84,Female,,,,,0.323809175,0.0348,50870.41,43644,0.0015,Internal,45657
1284,Joint Life,120,Male,45499,75,Male,,0.272134468,0.0353,129696.65,43615,0.0015,Internal,45657
1285,Single,92,Female,,,,,0.136401193,0.0348,46189.53,43628,0.0015,Internal,45657
1286,Joint Life,71,Male,,66,Female,,0.182725975,0.0355,149560.59,43669,0.0015,Internal,45657
1287,Joint Life,69,Male,,72,Female,,0.236920835,0.0379,61740.39,43619,0.0015,Internal,45657
1288,Single,80,Male,,,,,0.297809564,0.0355,203997.39,43658,0.0015,Internal,45657
1289,Single,96,Female,,,,,0.130303404,0.0348,96694.96,43644,0.0015,Internal,45657
1290,Single,81,Male,,,,,0.245281526,0.0348,72739.89,43634,0.0015,Internal,45657
1291,Single,67,Male,,,,,0.149219359,0.04,39210.25,43623,0.0015,Internal,45657
1292,Joint Life,83,Male,,79,Female,,0.216611265,0.0348,145561.23,43628,0.0015,Internal,45657
1293,Joint Life,78,Male,,67,Female,,0.090467141,0.0348,51058.14,43640,0.0015,Internal,45657
1294,Joint Life,75,Male,,73,Male,,0.335006055,0.033006936,103141.81,43627,0.0015,Internal,45657
1295,Joint Life,67,Male,,70,Female,,0.15135174,0.0348,78883.02,43664,0.0015,Internal,45657
1296,Joint Life,78,Male,,82,Female,,0.301694358,0.030780479,81615.72,43641,0.0015,Internal,45657
1297,Joint Life,69,Male,,67,Female,,0.282941969,0.052681651,133585.34,43641,0.0015,Internal,45657
1298,Joint Life,67,Male,,67,Female,,0.194756075,0.0347,96482.76,43684,0.0015,Internal,45657
1299,Joint Life,73,Female,,67,Male,,0.237339171,0.0379,136545.99,43634,0.0015,Internal,45657
1300,Single,98,Female,,,,,0.112986452,0.0345,66343.65,43657,0.0015,Internal,45657
1301,Single,67,Male,,,,,0.340532476,0.041276505,75992.58,43628,0.0015,Internal,45657
1302,Joint Life,70,Female,,72,Male,,0.206532765,0.0389,55227.3,43642,0.0015,Internal,45657
1303,Joint Life,68,Male,,68,Female,,0.212075352,0.0389,57421.81,43642,0.0015,Internal,45657
1304,Joint Life,66,Female,,69,Male,,0.275317148,0.035529119,104772.32,43677,0.0015,Internal,45657
1305,Joint Life,81,Male,,82,Female,,0.492484529,0.040896833,520748.35,43628,0.0015,Internal,45657
1306,Joint Life,81,Male,,81,Female,,0.386620867,0.04,242447.05,43662,0.0015,Internal,45657
1307,Joint Life,120,Male,44818,69,Female,,0.220184059,0.0351,52335.72,43633,0.0015,Internal,45657
1308,Single,76,Male,,,,,0.155542559,0.0353,29589.54,43636,0.0015,Internal,45657
1309,Single,85,Female,,,,,0.16304098,0.0348,27605.28,43676,0.0015,Internal,45657
1310,Single,78,Female,,,,,0.361305377,0.0337,77291.06,43738,0.0015,Internal,45657
1311,Joint Life,76,Male,,81,Female,,0.242735219,0.0336,49159.84,43721,0.0015,Internal,45657
1312,Single,77,Female,,,,,0.263346704,0.0349,102940.26,43651,0.0015,Internal,45657
1313,Joint Life,74,Male,,71,Female,,0.335358999,0.044922489,116162.79,43643,0.0015,Internal,45657
1314,Joint Life,86,Male,,88,Female,,0.33610711,0.0345,122789.83,43650,0.0015,Internal,45657
1315,Single,84,Female,,,,,0.449142547,0.0401,149179.8,43699,0.0015,Internal,45657
1316,Single,80,Male,,,,,0.160930486,0.0348,33130.77,43719,0.0015,Internal,45657
1317,Joint Life,79,Male,,81,Female,,0.313004033,0.0357,133472.09,43641,0.0015,Internal,45657
1318,Joint Life,72,Male,,70,Female,,0.248839811,0.0368,85825.07,43630,0.0015,Internal,45657
1319,Joint Life,74,Male,,73,Female,,0.132276664,0.034,30161.81,43675,0.0015,Internal,45657
1320,Joint Life,93,Male,,91,Female,,0.485384113,0.0401,105727.15,43663,0.0015,Internal,45657
1321,Joint Life,91,Male,,92,Female,,0.450373246,0.0349,205668.27,43662,0.0015,Internal,45657
1322,Joint Life,78,Male,,78,Female,,0.239969694,0.0302,87958.87,43733,0.0015,Internal,45657
1323,Single,72,Male,,,,,0.381363218,0.036508921,132681.8,43672,0.0015,Internal,45657
1324,Joint Life,85,Male,,86,Female,,0.318506437,0.034,60044.82,43690,0.0015,Internal,45657
1325,Single,75,Male,,,,,0.27254343,0.0401,96609.54,43706,0.0015,Internal,45657
1326,Joint Life,82,Male,,120,Female,45240,0.439957495,0.0391,446006.19,43725,0.0015,Internal,45657
1327,Single,72,Male,,,,,0.079205114,0.0348,15597.86,43629,0.0015,Internal,45657
1328,Single,69,Female,,,,,0.261263615,0.033900649,231150.13,43677,0.0015,Internal,45657
1329,Joint Life,79,Male,,73,Female,,0.261350165,0.0344,232515.46,43734,0.0015,Internal,45657
1330,Joint Life,88,Male,,76,Female,,0.084796833,0.0345,38223.55,43664,0.0015,Internal,45657
1331,Joint Life,80,Male,,78,Female,,0.034500112,0.0345,23183.83,43671,0.0015,Internal,45657
1332,Joint Life,90,Male,,87,Female,,0.247343973,0.0345,120856.14,43650,0.0015,Internal,45657
1333,Joint Life,85,Male,,83,Female,,0.420205265,0.0379,123218.16,43640,0.0015,Internal,45657
1334,Single,77,Female,,,,,0.226580396,0.0345,36303.87,43636,0.0015,Internal,45657
1335,Joint Life,78,Male,,78,Female,,0.268407388,0.0348,120656.21,43685,0.0015,Internal,45657
1336,Joint Life,78,Male,,75,Female,,0.332679744,0.0381,108709.07,43670,0.0015,Internal,45657
1337,Joint Life,76,Male,,73,Female,,0.331240624,0.056579126,263818.63,43633,0.0015,Internal,45657
1338,Joint Life,86,Male,,82,Female,,0.304016249,0.0345,128420.17,43642,0.0015,Internal,45657
1339,Joint Life,78,Male,,76,Female,,0.364964424,0.042025786,155109.88,43670,0.0015,Internal,45657
1340,Single,74,Female,,,,,0.195055071,0.0345,66051.49,43648,0.0015,Internal,45657
1341,Joint Life,85,Male,,83,Female,,0.389723056,0.0372,134825.46,43655,0.0015,Internal,45657
1342,Joint Life,68,Male,,66,Female,,0.212844332,0.0352,189535.87,43634,0.0015,Internal,45657
1343,Single,73,Female,,,,,0.309631437,0.0381,49320.49,43644,0.0015,Internal,45657
1344,Joint Life,85,Male,,87,Female,,0.092402318,0.034,30099.48,43662,0.0015,Internal,45657
1345,Joint Life,120,Male,45398,95,Female,,0.447060406,0.0347,290530.64,43644,0.0015,Internal,45657
1346,Joint Life,85,Female,,120,Male,44994,0.373068008,0.0351,120791.36,43690,0.0015,Internal,45657
1347,Joint Life,66,Female,,70,Male,,0.162465368,0.0348,28586.1,43661,0.0015,Internal,45657
1348,Joint Life,69,Male,,67,Female,,0.192057217,0.0362,91129.38,43658,0.0015,Internal,45657
1349,Single,91,Female,,,,,0.251218472,0.0325,119200.85,43684,0.0015,Internal,45657
1350,Joint Life,76,Male,,74,Female,,0.268932163,0.0362,67083.68,43650,0.0015,Internal,45657
1351,Single,82,Male,,,,,0.314435034,0.0349,92182.73,43649,0.0015,Internal,45657
1352,Joint Life,72,Male,,75,Female,,0.292777735,0.0381,67524.69,43644,0.0015,Internal,45657
1353,Joint Life,70,Female,,120,Male,45035,0.324134932,0.036647416,91185.02,43640,0.0015,Internal,45657
1354,Single,70,Female,,,,,0.108064037,0.0345,16824.25,43633,0.0015,Internal,45657
1355,Joint Life,70,Male,,67,Female,,0.288759793,0.035506261,97409.09,43637,0.0015,Internal,45657
1356,Joint Life,72,Male,,69,Female,,0.214328036,0.0381,58475.59,43635,0.0015,Internal,45657
1357,Joint Life,66,Female,,66,Male,,0.293941115,0.040060468,135072.69,43642,0.0015,Internal,45657
1358,Joint Life,76,Male,,75,Female,,0.15589514,0.034,78208.54,43669,0.0015,Internal,45657
1359,Single,80,Female,,,,,0.25028483,0.0352,33883.73,43649,0.0015,Internal,45657
1360,Joint Life,120,Male,44791,93,Female,,0.503410092,0.0401,80658.94,43685,0.0015,Internal,45657
1361,Single,71,Female,,,,,0.24450966,0.0351,33451.95,43654,0.0015,Internal,45657
1362,Joint Life,71,Male,,69,Female,,0.200245901,0.0352,55251.99,43649,0.0015,Internal,45657
1363,Joint Life,120,Male,44957,81,Female,,0.410953701,0.049612855,114030.97,43662,0.0015,Internal,45657
1364,Joint Life,77,Male,,70,Female,,0.373852162,0.050055117,69162.65,43689,0.0015,Internal,45657
1365,Single,69,Male,,,,,0.264644032,0.036140299,246502.99,43644,0.0015,Internal,45657
1366,Joint Life,73,Male,,71,Female,,0.361977049,0.040170361,108892.65,43661,0.0015,Internal,45657
1367,Joint Life,120,Male,44890,85,Female,,0.126003002,0.034,32289.62,43658,0.0015,Internal,45657
1368,Single,80,Male,,,,,0.379040576,0.038720385,111261.44,43644,0.0015,Internal,45657
1369,Single,73,Female,,,,,0.268896549,0.0351,242519.71,43649,0.0015,Internal,45657
1370,Joint Life,68,Male,,70,Female,,0.21269731,0.0362,46075.12,43643,0.0015,Internal,45657
1371,Single,70,Female,,,,,0.190510774,0.0362,32264.86,43640,0.0015,Internal,45657
1372,Joint Life,72,Male,,68,Female,,0.320446595,0.038727738,131147.92,43644,0.0015,Internal,45657
1373,Joint Life,81,Male,,80,Female,,0.370569634,0.0369,110101.23,43658,0.0015,Internal,45657
1374,Joint Life,82,Male,,82,Female,,0.234087879,0.056510622,189879.38,43704,0.0015,Internal,45657
1375,Joint Life,78,Male,,77,Female,,0.313444245,0.0347,241680.41,43663,0.0015,Internal,45657
1376,Single,74,Female,,,,,0.095909135,0.034,18043.17,43672,0.0015,Internal,45657
1377,Single,71,Male,,,,,0.253627939,0.0347,120344.12,43707,0.0015,Internal,45657
1378,Joint Life,74,Male,,71,Female,,0.269051765,0.0379,172435.4,43644,0.0015,Internal,45657
1379,Joint Life,76,Male,,73,Female,,0.323431172,0.0401,124478.52,43656,0.0015,Internal,45657
1380,Single,68,Female,,,,,0.285391415,0.035491018,36834.21,43663,0.0015,Internal,45657
1381,Joint Life,83,Male,,79,Female,,0.169145399,0.034,180580.35,43663,0.0015,Internal,45657
1382,Single,75,Female,,,,,0.319173213,0.0358,437262.67,43671,0.0015,Internal,45657
1383,Joint Life,78,Male,,78,Female,,0.12755441,0.034,60116.38,43677,0.0015,Internal,45657
1384,Joint Life,69,Male,,66,Female,,0.311689611,0.038681005,120472.73,43668,0.0015,Internal,45657
1385,Joint Life,70,Male,,68,Female,,0.266355919,0.0401,153987.78,43693,0.0015,Internal,45657
1386,Single,72,Male,,,,,0.263423763,0.0346,168739.4,43685,0.0015,Internal,45657
1387,Single,80,Female,,,,,0.176754371,0.0332,35893.69,43684,0.0015,Internal,45657
1388,Joint Life,91,Male,,120,Female,44972,0.252398533,0.034,179978.41,43663,0.0015,Internal,45657
1389,Joint Life,89,Male,,85,Female,,0.428170309,0.039,235413.33,43644,0.0015,Internal,45657
1390,Joint Life,73,Male,,69,Female,,0.143055225,0.0346,22921.04,43684,0.0015,Internal,45657
1391,Single,79,Female,,,,,0.252468606,0.034,66291.51,43650,0.0015,Internal,45657
1392,Joint Life,69,Male,,71,Female,,0.243176972,0.0369,36674.97,43665,0.0015,Internal,45657
1393,Joint Life,71,Male,,67,Female,,0.188709651,0.0369,52068.9,43655,0.0015,Internal,45657
1394,Joint Life,69,Male,,68,Female,,0.193960354,0.0347,182753,43691,0.0015,Internal,45657
1395,Joint Life,85,Male,,120,Female,45211,0.314608711,0.034,136486.3,43676,0.0015,Internal,45657
1396,Joint Life,79,Male,,74,Female,,0.207096677,0.0343,118924.95,43665,0.0015,Internal,45657
1397,Single,68,Female,,,,,0.260265351,0.0379,119247.59,43713,0.0015,Internal,45657
1398,Single,69,Female,,,,,0.268358179,0.0379,98364.43,43661,0.0015,Internal,45657
1399,Single,71,Male,,,,,0.243911086,0.0358,103173,43678,0.0015,Internal,45657
1400,Single,72,Male,,,,,0.261481142,0.0372,43571.68,43668,0.0015,Internal,45657
1401,Joint Life,72,Male,,71,Female,,0.298219675,0.03173064,138018.13,43721,0.0015,Internal,45657
1402,Joint Life,73,Male,,75,Female,,0.381886875,0.038752491,117709.05,43693,0.0015,Internal,45657
1403,Single,86,Female,,,,,0.421559535,0.039,86423.32,43678,0.0015,Internal,45657
1404,Single,71,Female,,,,,0.294990136,0.0358,144814.04,43738,0.0015,Internal,45657
1405,Joint Life,74,Female,,76,Male,,0.418378118,0.042408132,48329.29,43656,0.0015,Internal,45657
1406,Joint Life,86,Male,,86,Female,,0.402818823,0.0347,153194.11,43658,0.0015,Internal,45657
1407,Single,94,Female,,,,,0.361218707,0.034,171140.6,43738,0.0015,Internal,45657
1408,Joint Life,68,Female,,73,Male,,0.229749231,0.0369,66358.61,43662,0.0015,Internal,45657
1409,Joint Life,69,Male,,66,Female,,0.341295038,0.037932547,91864.85,43682,0.0015,Internal,45657
1410,Joint Life,71,Male,,69,Female,,0.191459644,0.0347,52827.68,43656,0.0015,Internal,45657
1411,Single,83,Female,,,,,0.233623011,0.0332,74943.24,43704,0.0015,Internal,45657
1412,Joint Life,77,Male,,74,Female,,0.211120652,0.034,72225.53,43664,0.0015,Internal,45657
1413,Joint Life,77,Male,,83,Female,,0.293828492,0.0344,87136.82,43677,0.0015,Internal,45657
1414,Joint Life,72,Male,,77,Female,,0.22956256,0.0346,35103.84,43685,0.0015,Internal,45657
1415,Single,69,Male,,,,,0.068806103,0.0332,20312.44,43699,0.0015,Internal,45657
1416,Joint Life,77,Male,,75,Female,,0.19446235,0.034,144305.74,43675,0.0015,Internal,45657
1417,Joint Life,75,Male,,66,Female,,0.336842252,0.039248023,76398.3,43700,0.0015,Internal,45657
1418,Single,83,Male,,,,,0.427991378,0.0401,91511.37,43654,0.0015,Internal,45657
1419,Single,78,Female,,,,,0.324833213,0.0343,241050.76,43668,0.0015,Internal,45657
1420,Single,92,Male,,,,,0.285749108,0.034,391472.13,43657,0.0015,Internal,45657
1421,Joint Life,72,Male,,120,Female,44178,0.234336827,0.0358,43537.21,43668,0.0015,Internal,45657
1422,Joint Life,81,Male,,79,Female,,0.347161903,0.0358,122020.98,43706,0.0015,Internal,45657
